id,id_cliente,id_canal,id_campanha,data,id_status
30006,130971,1,1,2026-08-11,3
30007,194603,1,1,2026-08-11,3
30008,117177,1,1,2026-08-11,4
30009,118391,1,1,2026-08-11,3
30010,155243,1,1,2026-08-11,1
30011,87888,1,1,2026-08-11,3
30012,143811,1,1,2026-08-11,3
30013,117486,1,1,2026-08-11,3
30014,54256,1,1,2026-08-11,3
30015,58548,1,1,2026-08-11,3
30016,83756,1,1,2026-08-11,3
30017,105225,1,1,2026-08-11,3
30018,97449,1,1,2026-08-11,3
30019,178490,1,1,2026-08-11,3
30020,77480,1,1,2026-08-11,3
30021,119725,1,1,2026-08-11,3
30022,114497,1,1,2026-08-11,3
30023,15601,1,1,2026-08-11,1
30024,118180,1,1,2026-08-11,3
30025,198780,1,1,2026-08-11,3
30026,29204,1,1,2026-08-11,4
30027,12633,1,1,2026-08-11,5
30028,73386,1,1,2026-08-11,3
30029,139308,1,1,2026-08-11,3
30030,60730,1,1,2026-08-11,3
30031,177443,1,1,2026-08-11,3
30032,159990,1,1,2026-08-11,3
30033,116322,1,1,2026-08-11,3
30034,26273,1,1,2026-08-11,3
30035,7200,1,1,2026-08-11,3
30036,121065,1,1,2026-08-11,3
30037,2337,1,1,2026-08-11,3
30038,111457,1,1,2026-08-11,3
30039,92294,1,1,2026-08-11,3
30040,165891,1,1,2026-08-11,3
30041,174935,1,1,2026-08-11,3
30042,150670,1,1,2026-08-11,3
30043,132714,1,1,2026-08-11,3
30044,86705,1,1,2026-08-11,3
30045,112432,1,1,2026-08-11,3
30046,191284,1,1,2026-08-11,3
30047,103006,1,1,2026-08-11,3
30048,171691,1,1,2026-08-11,3
30049,6149,1,1,2026-08-11,3
30050,97154,1,1,2026-08-11,3
30051,118039,1,1,2026-08-11,1
30052,56986,1,1,2026-08-11,3
30053,42051,1,1,2026-08-11,3
30054,105036,1,1,2026-08-11,1
30055,153491,1,1,2026-08-11,3
30056,37009,1,1,2026-08-11,3
30057,41809,1,1,2026-08-11,3
30058,159195,1,1,2026-08-11,3
30059,83947,1,1,2026-08-11,1
30060,104314,1,1,2026-08-11,3
30061,154618,1,1,2026-08-11,3
30062,123877,1,1,2026-08-11,3
30063,24843,1,1,2026-08-11,3
30064,72947,1,1,2026-08-11,3
30065,154119,1,1,2026-08-11,1
30066,89377,1,1,2026-08-11,3
30067,145528,1,1,2026-08-11,3
30068,10835,1,1,2026-08-11,3
30069,50797,1,1,2026-08-11,3
30070,59,1,1,2026-08-11,3
30071,101137,1,1,2026-08-11,3
30072,144223,1,1,2026-08-11,3
30073,2665,1,1,2026-08-11,3
30074,137877,1,1,2026-08-11,4
30075,195441,1,1,2026-08-11,3
30076,134583,1,1,2026-08-11,3
30077,111224,1,1,2026-08-11,3
30078,141602,1,1,2026-08-11,3
30079,64584,1,1,2026-08-11,3
30080,163084,1,1,2026-08-11,3
30081,55360,1,1,2026-08-11,3
30082,164412,1,1,2026-08-11,1
30083,1915,1,1,2026-08-11,3
30084,183808,1,1,2026-08-11,4
30085,66605,1,1,2026-08-11,3
30086,136700,1,1,2026-08-11,3
30087,163320,1,1,2026-08-11,3
30088,169986,1,1,2026-08-11,3
30089,89897,1,1,2026-08-11,4
30090,134403,1,1,2026-08-11,3
30091,128858,1,1,2026-08-11,3
30092,40573,1,1,2026-08-11,3
30093,165433,1,1,2026-08-11,4
30094,98556,1,1,2026-08-11,1
30095,37336,1,1,2026-08-11,3
30096,8430,1,1,2026-08-11,3
30097,22208,1,1,2026-08-11,3
30098,169716,1,1,2026-08-11,5
30099,70790,1,1,2026-08-11,3
30100,172274,1,1,2026-08-11,4
30101,52402,1,1,2026-08-11,3
30102,198339,1,1,2026-08-11,3
30103,145734,1,1,2026-08-11,3
30104,35793,1,1,2026-08-11,3
30105,7727,1,1,2026-08-11,5
30106,70029,1,1,2026-08-11,1
30107,103114,1,1,2026-08-11,3
30108,179930,1,1,2026-08-11,3
30109,48996,1,1,2026-08-11,5
30110,30587,1,1,2026-08-11,3
30111,77225,1,1,2026-08-11,1
30112,191803,1,1,2026-08-11,3
30113,119045,1,1,2026-08-11,3
30114,73647,1,1,2026-08-11,3
30115,142606,1,1,2026-08-11,3
30116,29581,1,1,2026-08-11,3
30117,187912,1,1,2026-08-11,1
30118,188066,1,1,2026-08-11,3
30119,181042,1,1,2026-08-11,3
30120,171339,1,1,2026-08-11,3
30121,117479,1,1,2026-08-11,3
30122,111913,1,1,2026-08-11,1
30123,93999,1,1,2026-08-11,3
30124,130924,1,1,2026-08-11,3
30125,82706,1,1,2026-08-11,3
30126,90651,1,1,2026-08-11,3
30127,138453,1,1,2026-08-11,3
30128,10948,1,1,2026-08-11,3
30129,174186,1,1,2026-08-11,1
30130,67448,1,1,2026-08-11,3
30131,8838,1,1,2026-08-11,3
30132,183325,1,1,2026-08-11,3
30133,41109,1,1,2026-08-11,1
30134,143470,1,1,2026-08-11,4
30135,148665,1,1,2026-08-11,3
30136,34702,1,1,2026-08-11,3
30137,148319,1,1,2026-08-11,3
30138,162229,1,1,2026-08-11,3
30139,24317,1,1,2026-08-11,1
30140,130824,1,1,2026-08-11,3
30141,38826,1,1,2026-08-11,4
30142,100483,1,1,2026-08-11,3
30143,161763,1,1,2026-08-11,4
30144,197029,1,1,2026-08-11,3
30145,41706,1,1,2026-08-11,3
30146,120684,1,1,2026-08-11,3
30147,66165,1,1,2026-08-11,3
30148,33142,1,1,2026-08-11,3
30149,20031,1,1,2026-08-11,3
30150,6232,1,1,2026-08-11,3
30151,94392,1,1,2026-08-11,3
30152,93478,1,1,2026-08-11,3
30153,52352,1,1,2026-08-11,3
30154,156691,1,1,2026-08-11,3
30155,89191,1,1,2026-08-11,4
30156,42452,1,1,2026-08-11,3
30157,145309,1,1,2026-08-11,4
30158,11848,1,1,2026-08-11,3
30159,142618,1,1,2026-08-11,4
30160,67579,1,1,2026-08-11,5
30161,69909,1,1,2026-08-11,3
30162,114518,1,1,2026-08-11,3
30163,515,1,1,2026-08-11,1
30164,71702,1,1,2026-08-11,3
30165,36084,1,1,2026-08-11,3
30166,103050,1,1,2026-08-11,3
30167,173671,1,1,2026-08-11,3
30168,131861,1,1,2026-08-11,3
30169,156420,1,1,2026-08-11,3
30170,40298,1,1,2026-08-11,3
30171,122771,1,1,2026-08-11,3
30172,40944,1,1,2026-08-11,3
30173,192327,1,1,2026-08-11,3
30174,163990,1,1,2026-08-11,3
30175,138686,1,1,2026-08-11,3
30176,174159,1,1,2026-08-11,3
30177,28702,1,1,2026-08-11,3
30178,27512,1,1,2026-08-11,4
30179,45788,1,1,2026-08-11,3
30180,87293,1,1,2026-08-11,3
30181,89578,1,1,2026-08-11,3
30182,117833,1,1,2026-08-11,3
30183,154718,1,1,2026-08-11,3
30184,81239,1,1,2026-08-11,3
30185,31703,1,1,2026-08-11,4
30186,88356,1,1,2026-08-11,3
30187,21995,1,1,2026-08-11,3
30188,80344,1,1,2026-08-11,3
30189,49857,1,1,2026-08-11,4
30190,273,1,1,2026-08-11,3
30191,151812,1,1,2026-08-11,3
30192,125812,1,1,2026-08-11,3
30193,71022,1,1,2026-08-11,3
30194,22054,1,1,2026-08-11,3
30195,14874,1,1,2026-08-11,3
30196,32665,1,1,2026-08-11,3
30197,97309,1,1,2026-08-11,3
30198,180483,1,1,2026-08-11,3
30199,52819,1,1,2026-08-11,3
30200,131586,1,1,2026-08-11,3
30201,147421,1,1,2026-08-11,1
30202,69211,1,1,2026-08-11,3
30203,17728,1,1,2026-08-11,3
30204,42254,1,1,2026-08-11,3
30205,12493,1,1,2026-08-11,6
30206,109757,1,1,2026-08-11,3
30207,119151,1,1,2026-08-11,3
30208,85736,1,1,2026-08-11,1
30209,157566,1,1,2026-08-11,3
30210,15246,1,1,2026-08-11,3
30211,187939,1,1,2026-08-11,3
30212,191774,1,1,2026-08-11,3
30213,137946,1,1,2026-08-11,3
30214,139685,1,1,2026-08-11,3
30215,36499,1,1,2026-08-11,3
30216,50870,1,1,2026-08-11,5
30217,61930,1,1,2026-08-11,3
30218,39701,1,1,2026-08-11,3
30219,17417,1,1,2026-08-11,3
30220,54862,1,1,2026-08-11,4
30221,152813,1,1,2026-08-11,3
30222,169574,1,1,2026-08-11,3
30223,45769,1,1,2026-08-11,1
30224,177699,1,1,2026-08-11,3
30225,184995,1,1,2026-08-11,1
30226,133382,1,1,2026-08-11,3
30227,42230,1,1,2026-08-11,3
30228,121225,1,1,2026-08-11,4
30229,20898,1,1,2026-08-11,3
30230,58870,1,1,2026-08-11,3
30231,82445,1,1,2026-08-11,3
30232,13004,1,1,2026-08-11,3
30233,105729,1,1,2026-08-11,3
30234,166882,1,1,2026-08-11,3
30235,124012,1,1,2026-08-11,3
30236,10497,1,1,2026-08-11,3
30237,127921,1,1,2026-08-11,3
30238,92232,1,1,2026-08-11,3
30239,48464,1,1,2026-08-11,5
30240,164624,1,1,2026-08-11,3
30241,37142,1,1,2026-08-11,3
30242,188052,1,1,2026-08-11,3
30243,154710,1,1,2026-08-11,3
30244,177120,1,1,2026-08-11,3
30245,50116,1,1,2026-08-11,3
30246,172911,1,1,2026-08-11,3
30247,10649,1,1,2026-08-11,3
30248,12119,1,1,2026-08-11,3
30249,79748,1,1,2026-08-11,3
30250,196056,1,1,2026-08-11,3
30251,145996,1,1,2026-08-11,3
30252,128162,1,1,2026-08-11,3
30253,102177,1,1,2026-08-11,4
30254,121856,1,1,2026-08-11,3
30255,38775,1,1,2026-08-11,3
30256,41084,1,1,2026-08-11,3
30257,128723,1,1,2026-08-11,3
30258,122523,1,1,2026-08-11,3
30259,124371,1,1,2026-08-11,3
30260,190476,1,1,2026-08-11,3
30261,825,1,1,2026-08-11,3
30262,58191,1,1,2026-08-11,3
30263,40330,1,1,2026-08-11,3
30264,63267,1,1,2026-08-11,4
30265,29149,1,1,2026-08-11,3
30266,186667,1,1,2026-08-11,4
30267,161378,1,1,2026-08-11,1
30268,20540,1,1,2026-08-11,3
30269,189289,1,1,2026-08-11,3
30270,74506,1,1,2026-08-11,3
30271,177835,1,1,2026-08-11,3
30272,178569,1,1,2026-08-11,3
30273,141750,1,1,2026-08-11,3
30274,135739,1,1,2026-08-11,3
30275,178101,1,1,2026-08-11,3
30276,132320,1,1,2026-08-11,3
30277,150951,1,1,2026-08-11,1
30278,188316,1,1,2026-08-11,1
30279,64573,1,1,2026-08-11,3
30280,38221,1,1,2026-08-11,3
30281,78414,1,1,2026-08-11,3
30282,162777,1,1,2026-08-11,3
30283,16919,1,1,2026-08-11,3
30284,69641,1,1,2026-08-11,3
30285,121950,1,1,2026-08-11,3
30286,173303,1,1,2026-08-11,3
30287,109545,1,1,2026-08-11,3
30288,83835,1,1,2026-08-11,3
30289,59051,1,1,2026-08-11,3
30290,97882,1,1,2026-08-11,3
30291,46047,1,1,2026-08-11,3
30292,152570,1,1,2026-08-11,5
30293,136426,1,1,2026-08-11,3
30294,187121,1,1,2026-08-11,3
30295,29465,1,1,2026-08-11,3
30296,183393,1,1,2026-08-11,3
30297,177395,1,1,2026-08-11,3
30298,117536,1,1,2026-08-11,1
30299,123543,1,1,2026-08-11,3
30300,9251,1,1,2026-08-11,3
30301,166415,1,1,2026-08-11,3
30302,185417,1,1,2026-08-11,3
30303,112380,1,1,2026-08-11,1
30304,191431,1,1,2026-08-11,3
30305,140316,1,1,2026-08-11,1
30306,96603,1,1,2026-08-11,4
30307,140895,1,1,2026-08-11,3
30308,18781,1,1,2026-08-11,5
30309,125135,1,1,2026-08-11,3
30310,115642,1,1,2026-08-11,3
30311,101894,1,1,2026-08-11,3
30312,162947,1,1,2026-08-11,3
30313,112959,1,1,2026-08-11,3
30314,151490,1,1,2026-08-11,3
30315,9391,1,1,2026-08-11,3
30316,22365,1,1,2026-08-11,4
30317,166745,1,1,2026-08-11,3
30318,132825,1,1,2026-08-11,3
30319,150284,1,1,2026-08-11,3
30320,140122,1,1,2026-08-11,1
30321,1025,1,1,2026-08-11,3
30322,188754,1,1,2026-08-11,1
30323,62258,1,1,2026-08-11,3
30324,90834,1,1,2026-08-11,3
30325,54310,1,1,2026-08-11,3
30326,104576,1,1,2026-08-11,3
30327,86913,1,1,2026-08-11,3
30328,48192,1,1,2026-08-11,3
30329,161834,1,1,2026-08-11,3
30330,178968,1,1,2026-08-11,3
30331,100192,1,1,2026-08-11,3
30332,20374,1,1,2026-08-11,1
30333,190051,1,1,2026-08-11,3
30334,83179,1,1,2026-08-11,3
30335,158590,1,1,2026-08-11,3
30336,103247,1,1,2026-08-11,3
30337,188995,1,1,2026-08-11,3
30338,163577,1,1,2026-08-11,3
30339,68871,1,1,2026-08-11,3
30340,93570,1,1,2026-08-11,3
30341,38687,1,1,2026-08-11,3
30342,38157,1,1,2026-08-11,3
30343,125260,1,1,2026-08-11,3
30344,47020,1,1,2026-08-11,3
30345,37035,1,1,2026-08-11,1
30346,87711,1,1,2026-08-11,3
30347,142179,1,1,2026-08-11,3
30348,195062,1,1,2026-08-11,3
30349,191185,1,1,2026-08-11,1
30350,139665,1,1,2026-08-11,3
30351,195978,1,1,2026-08-11,4
30352,182505,1,1,2026-08-11,3
30353,183127,1,1,2026-08-11,3
30354,23260,1,1,2026-08-11,3
30355,88132,1,1,2026-08-11,3
30356,101688,1,1,2026-08-11,3
30357,79199,1,1,2026-08-11,3
30358,66048,1,1,2026-08-11,4
30359,39895,1,1,2026-08-11,3
30360,95276,1,1,2026-08-11,1
30361,182009,1,1,2026-08-11,3
30362,58960,1,1,2026-08-11,3
30363,150170,1,1,2026-08-11,3
30364,102909,1,1,2026-08-11,3
30365,189580,1,1,2026-08-11,3
30366,147229,1,1,2026-08-11,1
30367,180886,1,1,2026-08-11,3
30368,83873,1,1,2026-08-11,3
30369,85621,1,1,2026-08-11,4
30370,159709,1,1,2026-08-11,3
30371,143060,1,1,2026-08-11,3
30372,19636,1,1,2026-08-11,3
30373,168640,1,1,2026-08-11,3
30374,161109,1,1,2026-08-11,3
30375,197236,1,1,2026-08-11,3
30376,143690,1,1,2026-08-11,1
30377,152554,1,1,2026-08-11,4
30378,12241,1,1,2026-08-11,3
30379,73300,1,1,2026-08-11,3
30380,82548,1,1,2026-08-11,3
30381,24319,1,1,2026-08-11,3
30382,172596,1,1,2026-08-11,3
30383,85017,1,1,2026-08-11,3
30384,161784,1,1,2026-08-11,3
30385,13195,1,1,2026-08-11,3
30386,102944,1,1,2026-08-11,3
30387,53511,1,1,2026-08-11,3
30388,24527,1,1,2026-08-11,3
30389,134685,1,1,2026-08-11,3
30390,46333,1,1,2026-08-11,3
30391,85779,1,1,2026-08-11,4
30392,71155,1,1,2026-08-11,3
30393,35352,1,1,2026-08-11,3
30394,65434,1,1,2026-08-11,3
30395,69292,1,1,2026-08-11,3
30396,88374,1,1,2026-08-11,1
30397,166985,1,1,2026-08-11,3
30398,42217,1,1,2026-08-11,1
30399,149779,1,1,2026-08-11,3
30400,70452,1,1,2026-08-11,3
30401,55574,1,1,2026-08-11,3
30402,130833,1,1,2026-08-11,4
30403,125252,1,1,2026-08-11,3
30404,82853,1,1,2026-08-11,3
30405,88940,1,1,2026-08-11,4
30406,97856,1,1,2026-08-11,4
30407,75679,1,1,2026-08-11,3
30408,45577,1,1,2026-08-11,3
30409,183748,1,1,2026-08-11,3
30410,46761,1,1,2026-08-11,3
30411,129920,1,1,2026-08-11,3
30412,127719,1,1,2026-08-11,1
30413,157920,1,1,2026-08-11,3
30414,192447,1,1,2026-08-11,3
30415,199111,1,1,2026-08-11,3
30416,59757,1,1,2026-08-11,3
30417,87833,1,1,2026-08-11,3
30418,86250,1,1,2026-08-11,3
30419,79719,1,1,2026-08-11,3
30420,35561,1,1,2026-08-11,3
30421,55707,1,1,2026-08-11,4
30422,59867,1,1,2026-08-11,3
30423,4979,1,1,2026-08-11,3
30424,77715,1,1,2026-08-11,3
30425,66507,1,1,2026-08-11,4
30426,132956,1,1,2026-08-11,3
30427,85467,1,1,2026-08-11,4
30428,160444,1,1,2026-08-11,3
30429,32693,1,1,2026-08-11,4
30430,109560,1,1,2026-08-11,4
30431,151444,1,1,2026-08-11,3
30432,170607,1,1,2026-08-11,3
30433,69718,1,1,2026-08-11,3
30434,32309,1,1,2026-08-11,3
30435,180448,1,1,2026-08-11,3
30436,188503,1,1,2026-08-11,3
30437,175596,1,1,2026-08-11,3
30438,170560,1,1,2026-08-11,3
30439,98504,1,1,2026-08-11,3
30440,85778,1,1,2026-08-11,3
30441,143156,1,1,2026-08-11,3
30442,141149,1,1,2026-08-11,3
30443,147027,1,1,2026-08-11,3
30444,103440,1,1,2026-08-11,4
30445,10566,1,1,2026-08-11,3
30446,136037,1,1,2026-08-11,3
30447,15821,1,1,2026-08-11,3
30448,197234,1,1,2026-08-11,3
30449,190374,1,1,2026-08-11,4
30450,141394,1,1,2026-08-11,3
30451,17463,1,1,2026-08-11,3
30452,97010,1,1,2026-08-11,3
30453,161222,1,1,2026-08-11,3
30454,197389,1,1,2026-08-11,3
30455,153852,1,1,2026-08-11,3
30456,104039,1,1,2026-08-11,3
30457,154348,1,1,2026-08-11,3
30458,126085,1,1,2026-08-11,3
30459,166769,1,1,2026-08-11,3
30460,85714,1,1,2026-08-11,3
30461,103526,1,1,2026-08-11,3
30462,26263,1,1,2026-08-11,3
30463,117708,1,1,2026-08-11,5
30464,64440,1,1,2026-08-11,3
30465,147933,1,1,2026-08-11,3
30466,123556,1,1,2026-08-11,3
30467,104958,1,1,2026-08-11,3
30468,86709,1,1,2026-08-11,4
30469,173788,1,1,2026-08-11,3
30470,196242,1,1,2026-08-11,4
30471,61988,1,1,2026-08-11,4
30472,51430,1,1,2026-08-11,3
30473,86274,1,1,2026-08-11,3
30474,7137,1,1,2026-08-11,3
30475,10730,1,1,2026-08-11,3
30476,148077,1,1,2026-08-11,3
30477,66732,1,1,2026-08-11,3
30478,1279,1,1,2026-08-11,3
30479,166056,1,1,2026-08-11,3
30480,197502,1,1,2026-08-11,3
30481,52319,1,1,2026-08-11,3
30482,40400,1,1,2026-08-11,4
30483,151497,1,1,2026-08-11,4
30484,179542,1,1,2026-08-11,3
30485,130559,1,1,2026-08-11,3
30486,156813,1,1,2026-08-11,5
30487,142734,1,1,2026-08-11,3
30488,47509,1,1,2026-08-11,3
30489,140716,1,1,2026-08-11,3
30490,158032,1,1,2026-08-11,3
30491,195152,1,1,2026-08-11,1
30492,4111,1,1,2026-08-11,3
30493,14447,1,1,2026-08-11,3
30494,3722,1,1,2026-08-11,3
30495,117821,1,1,2026-08-11,3
30496,8846,1,1,2026-08-11,4
30497,46952,1,1,2026-08-11,3
30498,18488,1,1,2026-08-11,3
30499,45986,1,1,2026-08-11,1
30500,94540,1,1,2026-08-11,3
30501,137579,1,1,2026-08-11,3
30502,157665,1,1,2026-08-11,3
30503,81658,1,1,2026-08-11,4
30504,149051,1,1,2026-08-11,3
30505,72206,1,1,2026-08-11,3
30506,88284,1,1,2026-08-11,3
30507,20811,1,1,2026-08-11,3
30508,190186,1,1,2026-08-11,3
30509,150810,1,1,2026-08-11,3
30510,126785,1,1,2026-08-11,3
30511,187977,1,1,2026-08-11,3
30512,170766,1,1,2026-08-11,3
30513,35913,1,1,2026-08-11,3
30514,75460,1,1,2026-08-11,3
30515,199402,1,1,2026-08-11,1
30516,117142,1,1,2026-08-11,3
30517,68550,1,1,2026-08-11,3
30518,94065,1,1,2026-08-11,3
30519,1484,1,1,2026-08-11,3
30520,15730,1,1,2026-08-11,3
30521,80296,1,1,2026-08-11,3
30522,117472,1,1,2026-08-11,3
30523,29458,1,1,2026-08-11,3
30524,153995,1,1,2026-08-11,6
30525,164511,1,1,2026-08-11,3
30526,174331,1,1,2026-08-11,3
30527,168144,1,1,2026-08-11,3
30528,198675,1,1,2026-08-11,3
30529,33993,1,1,2026-08-11,3
30530,32691,1,1,2026-08-11,3
30531,135140,1,1,2026-08-11,1
30532,158909,1,1,2026-08-11,3
30533,167805,1,1,2026-08-11,3
30534,79768,1,1,2026-08-11,3
30535,93019,1,1,2026-08-11,3
30536,97619,1,1,2026-08-11,3
30537,177166,1,1,2026-08-11,3
30538,110601,1,1,2026-08-11,3
30539,9132,1,1,2026-08-11,4
30540,192730,1,1,2026-08-11,3
30541,11452,1,1,2026-08-11,3
30542,67549,1,1,2026-08-11,4
30543,56730,1,1,2026-08-11,3
30544,194388,1,1,2026-08-11,3
30545,108328,1,1,2026-08-11,4
30546,89420,1,1,2026-08-11,3
30547,111221,1,1,2026-08-11,3
30548,54820,1,1,2026-08-11,3
30549,153425,1,1,2026-08-11,3
30550,179230,1,1,2026-08-11,3
30551,138831,1,1,2026-08-11,3
30552,2088,1,1,2026-08-11,3
30553,22047,1,1,2026-08-11,3
30554,71610,1,1,2026-08-11,3
30555,77231,1,1,2026-08-11,3
30556,144025,1,1,2026-08-11,3
30557,46385,1,1,2026-08-11,3
30558,45570,1,1,2026-08-11,6
30559,154771,1,1,2026-08-11,3
30560,67467,1,1,2026-08-11,3
30561,194236,1,1,2026-08-11,3
30562,154565,1,1,2026-08-11,5
30563,48597,1,1,2026-08-11,3
30564,155980,1,1,2026-08-11,4
30565,17290,1,1,2026-08-11,3
30566,70815,1,1,2026-08-11,3
30567,147561,1,1,2026-08-11,3
30568,96968,1,1,2026-08-11,3
30569,70242,1,1,2026-08-11,3
30570,20191,1,1,2026-08-11,3
30571,82787,1,1,2026-08-11,3
30572,107254,1,1,2026-08-11,3
30573,154016,1,1,2026-08-11,3
30574,125011,1,1,2026-08-11,3
30575,58561,1,1,2026-08-11,3
30576,79902,1,1,2026-08-11,4
30577,124988,1,1,2026-08-11,3
30578,135457,1,1,2026-08-11,3
30579,154797,1,1,2026-08-11,3
30580,47025,1,1,2026-08-11,3
30581,105057,1,1,2026-08-11,3
30582,147069,1,1,2026-08-11,6
30583,43044,1,1,2026-08-11,3
30584,154027,1,1,2026-08-11,4
30585,39961,1,1,2026-08-11,1
30586,118906,1,1,2026-08-11,3
30587,108091,1,1,2026-08-11,3
30588,95247,1,1,2026-08-11,5
30589,12005,1,1,2026-08-11,1
30590,51266,1,1,2026-08-11,3
30591,51308,1,1,2026-08-11,3
30592,160936,1,1,2026-08-11,3
30593,17343,1,1,2026-08-11,3
30594,69403,1,1,2026-08-11,3
30595,5931,1,1,2026-08-11,3
30596,169014,1,1,2026-08-11,3
30597,167036,1,1,2026-08-11,3
30598,29857,1,1,2026-08-11,3
30599,22898,1,1,2026-08-11,3
30600,65601,1,1,2026-08-11,3
30601,34622,1,1,2026-08-11,3
30602,43115,1,1,2026-08-11,3
30603,44734,1,1,2026-08-11,3
30604,168905,1,1,2026-08-11,3
30605,197125,1,1,2026-08-11,1
30606,159142,1,1,2026-08-11,3
30607,14364,1,1,2026-08-11,3
30608,82514,1,1,2026-08-11,3
30609,57008,1,1,2026-08-11,3
30610,43508,1,1,2026-08-11,3
30611,189575,1,1,2026-08-11,3
30612,65512,1,1,2026-08-11,3
30613,93673,1,1,2026-08-11,3
30614,84449,1,1,2026-08-11,4
30615,61618,1,1,2026-08-11,3
30616,100046,1,1,2026-08-11,3
30617,22147,1,1,2026-08-11,1
30618,133972,1,1,2026-08-11,1
30619,77720,1,1,2026-08-11,3
30620,1372,1,1,2026-08-11,3
30621,85919,1,1,2026-08-11,3
30622,58508,1,1,2026-08-11,3
30623,48547,1,1,2026-08-11,3
30624,98400,1,1,2026-08-11,3
30625,143204,1,1,2026-08-11,1
30626,80092,1,1,2026-08-11,3
30627,127909,1,1,2026-08-11,3
30628,106708,1,1,2026-08-11,3
30629,121582,1,1,2026-08-11,3
30630,17225,1,1,2026-08-11,3
30631,185166,1,1,2026-08-11,3
30632,169692,1,1,2026-08-11,6
30633,47891,1,1,2026-08-11,3
30634,176601,1,1,2026-08-11,3
30635,15453,1,1,2026-08-11,3
30636,48931,1,1,2026-08-11,1
30637,181336,1,1,2026-08-11,5
30638,109917,1,1,2026-08-11,1
30639,175967,1,1,2026-08-11,3
30640,190378,1,1,2026-08-11,3
30641,59725,1,1,2026-08-11,3
30642,56532,1,1,2026-08-11,3
30643,35109,1,1,2026-08-11,3
30644,75819,1,1,2026-08-11,3
30645,57247,1,1,2026-08-11,3
30646,195416,1,1,2026-08-11,3
30647,16898,1,1,2026-08-11,3
30648,165244,1,1,2026-08-11,3
30649,76355,1,1,2026-08-11,3
30650,5306,1,1,2026-08-11,3
30651,12914,1,1,2026-08-11,4
30652,29656,1,1,2026-08-11,3
30653,175367,1,1,2026-08-11,3
30654,106756,1,1,2026-08-11,3
30655,102155,1,1,2026-08-11,3
30656,179784,1,1,2026-08-11,3
30657,82195,1,1,2026-08-11,5
30658,93715,1,1,2026-08-11,3
30659,60694,1,1,2026-08-11,3
30660,185826,1,1,2026-08-11,3
30661,152625,1,1,2026-08-11,1
30662,83632,1,1,2026-08-11,3
30663,126237,1,1,2026-08-11,1
30664,39954,1,1,2026-08-11,3
30665,185078,1,1,2026-08-11,3
30666,193040,1,1,2026-08-11,3
30667,37092,1,1,2026-08-11,3
30668,128463,1,1,2026-08-11,3
30669,194392,1,1,2026-08-11,5
30670,35353,1,1,2026-08-11,3
30671,9283,1,1,2026-08-11,1
30672,196038,1,1,2026-08-11,3
30673,115316,1,1,2026-08-11,3
30674,30591,1,1,2026-08-11,3
30675,8217,1,1,2026-08-11,3
30676,160506,1,1,2026-08-11,4
30677,1504,1,1,2026-08-11,3
30678,5796,1,1,2026-08-11,3
30679,53492,1,1,2026-08-11,3
30680,32644,1,1,2026-08-11,3
30681,128096,1,1,2026-08-11,1
30682,161932,1,1,2026-08-11,1
30683,131531,1,1,2026-08-11,3
30684,68511,1,1,2026-08-11,3
30685,188868,1,1,2026-08-11,3
30686,19226,1,1,2026-08-11,4
30687,155747,1,1,2026-08-11,3
30688,18099,1,1,2026-08-11,3
30689,172066,1,1,2026-08-11,3
30690,181515,1,1,2026-08-11,3
30691,6389,1,1,2026-08-11,3
30692,97249,1,1,2026-08-11,3
30693,138495,1,1,2026-08-11,4
30694,148771,1,1,2026-08-11,3
30695,170072,1,1,2026-08-11,3
30696,61611,1,1,2026-08-11,3
30697,4907,1,1,2026-08-11,3
30698,73199,1,1,2026-08-11,3
30699,122735,1,1,2026-08-11,3
30700,42902,1,1,2026-08-11,3
30701,182093,1,1,2026-08-11,3
30702,91247,1,1,2026-08-11,3
30703,108039,1,1,2026-08-11,3
30704,172185,1,1,2026-08-11,3
30705,57588,1,1,2026-08-11,3
30706,68686,1,1,2026-08-11,3
30707,82838,1,1,2026-08-11,3
30708,99111,1,1,2026-08-11,3
30709,56527,1,1,2026-08-11,6
30710,85368,1,1,2026-08-11,3
30711,104772,1,1,2026-08-11,3
30712,183908,1,1,2026-08-11,3
30713,158544,1,1,2026-08-11,3
30714,136906,1,1,2026-08-11,3
30715,119330,1,1,2026-08-11,3
30716,111797,1,1,2026-08-11,4
30717,90205,1,1,2026-08-11,3
30718,31522,1,1,2026-08-11,3
30719,129507,1,1,2026-08-11,3
30720,22791,1,1,2026-08-11,4
30721,169484,1,1,2026-08-11,3
30722,8023,1,1,2026-08-11,3
30723,134739,1,1,2026-08-11,3
30724,135567,1,1,2026-08-11,3
30725,3505,1,1,2026-08-11,4
30726,97708,1,1,2026-08-11,3
30727,45438,1,1,2026-08-11,3
30728,948,1,1,2026-08-11,4
30729,45164,1,1,2026-08-11,3
30730,33439,1,1,2026-08-11,3
30731,141537,1,1,2026-08-11,3
30732,160985,1,1,2026-08-11,3
30733,38101,1,1,2026-08-11,3
30734,191682,1,1,2026-08-11,3
30735,128530,1,1,2026-08-11,3
30736,111706,1,1,2026-08-11,3
30737,57343,1,1,2026-08-11,3
30738,97492,1,1,2026-08-11,3
30739,121728,1,1,2026-08-11,3
30740,44376,1,1,2026-08-11,3
